harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,year_of_wheat,previous_crop,straw_incorporation,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,n_timing,autumn_n_kg/ha,autumn_n_date,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,spring3_n_kg/ha,spring3_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,grain,straw,note
2021,12,0,12\0,IA,N1+3+1(P)KMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N1+3+1,early_mid_&_late_spring,0,*,48,2021-03-02,144,2021-04-20,48,2021-05-26,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.180,*,*
2021,13,0,13\0,IA,N4(P*)K,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K,90,2021-05-14,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,6.050,*,44
2021,14,0,14\0,IA,N4(P*)K*(Mg*),winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K*,90,2020-09-22,nil,0,*,(Mg*),0.000,*,2020-09-28,2021-08-27,Zyatt,5.400,*,44
2021,15,0,15\0,IA,N5(P)KMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N5,mid_spring,0,*,0,*,240,2021-04-20,0,*,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.070,*,*
2021,16,0,16\0,IA,N6(P)KMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N6,mid_spring,0,*,0,*,288,2021-04-20,0,*,288,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.430,*,*
2021,17,0,17\0,IA,N1+4+1 PKMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N1+4+1,early_mid_&_late_spring,0,*,48,2021-03-02,192,2021-04-20,48,2021-05-26,288,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.150,*,*
2021,18,0,18\0,IA,N1+2+1 PKMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N1+2+1,early_mid_&_late_spring,0,*,48,2021-03-02,96,2021-04-20,48,2021-05-26,192,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.150,*,*
2021,19,0,19\0,IA,N1+1+1 KMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N1+1+1,early_mid_&_late_spring,0,*,48,2021-03-02,48,2021-04-20,48,2021-05-26,144,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,5.320,*,*
2021,20,0,20\0,IA,N4 KMg,winter wheat,17.000,spring wheat,yes,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,0.910,*,*
2021,21,1,21\1,IB,FYM N3,winter wheat,55.000,spring wheat,no,FYM,35,2020-09-22,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,8.330,3.670,45
2021,22,1,22\1,IB,FYM,winter wheat,55.000,spring wheat,no,FYM,35,2020-09-22,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,6.300,3.010,46
2021,3,1,3\1,IB,Nil,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,0.300,0.050,*
2021,5,1,5\1,IB,(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,0.150,0.030,*
2021,6,1,6\1,IB,N1(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N1,mid_spring,0,*,0,*,48,2021-04-20,0,*,48,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,3.840,1.140,*
2021,7,1,7\1,IB,N2(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N2,mid_spring,0,*,0,*,96,2021-04-20,0,*,96,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,5.140,1.120,*
2021,8,1,8\1,IB,N3(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,4.660,0.410,*
2021,9,1,9\1,IB,N4(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,5.700,1.140,*
2021,10,1,10\1,IB,N4,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,1.450,0.550,*
2021,11,1,11\1,IB,N4(P*)Mg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,nil,0,*,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,5.560,1.500,44
2021,12,1,12\1,IB,N1+3+1(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N1+3+1,early_mid_&_late_spring,0,*,48,2021-03-02,144,2021-04-20,48,2021-05-26,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.940,2.610,*
2021,13,1,13\1,IB,N4(P*)K,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K,90,2021-05-14,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,6.710,1.840,44
2021,14,1,14\1,IB,N4(P*)K*(Mg*),winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K*,90,2020-09-22,nil,0,*,(Mg*),0.000,*,2020-09-28,2021-08-27,Zyatt,5.310,1.250,44
2021,15,1,15\1,IB,N5(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N5,mid_spring,0,*,0,*,240,2021-04-20,0,*,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.000,0.710,*
2021,16,1,16\1,IB,N6(P)KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N6,mid_spring,0,*,0,*,288,2021-04-20,0,*,288,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,4.930,1.390,*
2021,17,1,17\1,IB,N1+4+1 PKMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N1+4+1,early_mid_&_late_spring,0,*,48,2021-03-02,192,2021-04-20,48,2021-05-26,288,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.990,1.970,*
2021,18,1,18\1,IB,N1+2+1 PKMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N1+2+1,early_mid_&_late_spring,0,*,48,2021-03-02,96,2021-04-20,48,2021-05-26,192,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.660,2.460,*
2021,19,1,19\1,IB,N1+1+1 KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N1+1+1,early_mid_&_late_spring,0,*,48,2021-03-02,48,2021-04-20,48,2021-05-26,144,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,3.880,1.350,*
2021,20,1,20\1,IB,N4 KMg,winter wheat,55.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,0.150,0.110,*
2021,1,2,1\2,II,(FYM) N4 ,winter wheat,2.000,spring wheat,no,(FYM),0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,7.620,*,*
2021,21,2,21\2,II,FYM N3,winter wheat,2.000,spring wheat,no,FYM,35,2020-09-22,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,9.530,*,45
2021,22,2,22\2,II,FYM,winter wheat,2.000,spring wheat,no,FYM,35,2020-09-22,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,6.480,*,46
2021,3,2,3\2,II,Nil,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,0.210,*,*
2021,5,2,5\2,II,(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,0.210,*,*
2021,6,2,6\2,II,N1(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N1,mid_spring,0,*,0,*,48,2021-04-20,0,*,48,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,4.900,*,*
2021,7,2,7\2,II,N2(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N2,mid_spring,0,*,0,*,96,2021-04-20,0,*,96,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.450,*,*
2021,8,2,8\2,II,N3(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.820,*,*
2021,9,2,9\2,II,N4(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.930,*,*
2021,10,2,10\2,II,N4,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,4.080,*,*
2021,11,2,11\2,II,N4(P*)Mg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,nil,0,*,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.330,*,44
2021,12,2,12\2,II,N1+3+1(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N1+3+1,early_mid_&_late_spring,0,*,48,2021-03-02,144,2021-04-20,48,2021-05-26,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,9.540,*,*
2021,13,2,13\2,II,N4(P*)K,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K,90,2021-05-14,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,8.350,*,44
2021,14,2,14\2,II,N4(P*)K*(Mg*),winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K*,90,2020-09-22,nil,0,*,(Mg*),0.000,*,2020-09-28,2021-08-27,Zyatt,5.900,*,44
2021,15,2,15\2,II,N5(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N5,mid_spring,0,*,0,*,240,2021-04-20,0,*,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.360,*,*
2021,16,2,16\2,II,N6(P)KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N6,mid_spring,0,*,0,*,288,2021-04-20,0,*,288,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.610,*,*
2021,17,2,17\2,II,N1+4+1 PKMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N1+4+1,early_mid_&_late_spring,0,*,48,2021-03-02,192,2021-04-20,48,2021-05-26,288,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,9.360,*,*
2021,18,2,18\2,II,N1+2+1 PKMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N1+2+1,early_mid_&_late_spring,0,*,48,2021-03-02,96,2021-04-20,48,2021-05-26,192,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,9.130,*,*
2021,19,2,19\2,II,N1+1+1 KMg,winter wheat,2.000,spring wheat,no,nil,0,*,nil,0,*,N1+1+1,early_mid_&_late_spring,0,*,48,2021-03-02,48,2021-04-20,48,2021-05-26,144,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.980,*,*
2021,1,3,1\3,II,(FYM) N4 ,winter wheat,1.000,oats,no,(FYM),0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,8.290,2.400,*
2021,21,3,21\3,II,FYM N3,winter wheat,1.000,oats,no,FYM,35,2020-09-22,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,10.060,4.620,45
2021,22,3,22\3,II,FYM,winter wheat,1.000,oats,no,FYM,35,2020-09-22,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,6.700,2.720,46
2021,3,3,3\3,II,Nil,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,0.070,0.610,*
2021,5,3,5\3,II,(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,0.060,0.060,*
2021,6,3,6\3,II,N1(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N1,mid_spring,0,*,0,*,48,2021-04-20,0,*,48,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,4.160,0.900,*
2021,7,3,7\3,II,N2(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N2,mid_spring,0,*,0,*,96,2021-04-20,0,*,96,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.240,1.700,*
2021,8,3,8\3,II,N3(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.630,1.710,*
2021,9,3,9\3,II,N4(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.810,1.900,*
2021,10,3,10\3,II,N4,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,2.360,1.260,*
2021,11,3,11\3,II,N4(P*)Mg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,nil,0,*,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,4.650,0.430,44
2021,12,3,12\3,II,N1+3+1(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N1+3+1,early_mid_&_late_spring,0,*,48,2021-03-02,144,2021-04-20,48,2021-05-26,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.170,3.060,*
2021,13,3,13\3,II,N4(P*)K,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K,90,2021-05-14,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,7.360,0.440,44
2021,14,3,14\3,II,N4(P*)K*(Mg*),winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K*,90,2020-09-22,nil,0,*,(Mg*),0.000,*,2020-09-28,2021-08-27,Zyatt,5.070,1.040,44
2021,15,3,15\3,II,N5(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N5,mid_spring,0,*,0,*,240,2021-04-20,0,*,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.210,1.940,*
2021,16,3,16\3,II,N6(P)KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N6,mid_spring,0,*,0,*,288,2021-04-20,0,*,288,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.290,1.350,*
2021,17,3,17\3,II,N1+4+1 PKMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N1+4+1,early_mid_&_late_spring,0,*,48,2021-03-02,192,2021-04-20,48,2021-05-26,288,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,9.270,3.020,*
2021,18,3,18\3,II,N1+2+1 PKMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N1+2+1,early_mid_&_late_spring,0,*,48,2021-03-02,96,2021-04-20,48,2021-05-26,192,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.620,3.940,*
2021,19,3,19\3,II,N1+1+1 KMg,winter wheat,1.000,oats,no,nil,0,*,nil,0,*,N1+1+1,early_mid_&_late_spring,0,*,48,2021-03-02,48,2021-04-20,48,2021-05-26,144,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.600,0.640,*
2021,1,4,1\4,III,(FYM) N4 ,winter wheat,1.000,winter beans,no,(FYM),0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,8.470,3.120,*
2021,21,4,21\4,III,FYM N3,winter wheat,1.000,winter beans,no,FYM,35,2020-09-22,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,9.940,4.290,45
2021,22,4,22\4,III,FYM,winter wheat,1.000,winter beans,no,FYM,35,2020-09-22,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,7.460,3.040,46
2021,3,4,3\4,III,Nil,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,0.140,0.070,*
2021,5,4,5\4,III,(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,0.790,0.340,*
2021,6,4,6\4,III,N1(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N1,mid_spring,0,*,0,*,48,2021-04-20,0,*,48,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,5.270,1.280,*
2021,7,4,7\4,III,N2(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N2,mid_spring,0,*,0,*,96,2021-04-20,0,*,96,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.760,2.010,*
2021,8,4,8\4,III,N3(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N3,mid_spring,0,*,0,*,144,2021-04-20,0,*,144,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.160,1.540,*
2021,9,4,9\4,III,N4(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.040,1.800,*
2021,10,4,10\4,III,N4,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,3.960,1.070,*
2021,11,4,11\4,III,N4(P*)Mg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,nil,0,*,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.520,0.920,44
2021,12,4,12\4,III,N1+3+1(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N1+3+1,early_mid_&_late_spring,0,*,48,2021-03-02,144,2021-04-20,48,2021-05-26,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,9.630,3.690,*
2021,13,4,13\4,III,N4(P*)K,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K,90,2021-05-14,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,8.240,1.810,44
2021,14,4,14\4,III,N4(P*)K*(Mg*),winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,(P*),0.000,*,K*,90,2020-09-22,nil,0,*,(Mg*),0.000,*,2020-09-28,2021-08-27,Zyatt,6.430,0.660,44
2021,15,4,15\4,III,N5(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N5,mid_spring,0,*,0,*,240,2021-04-20,0,*,240,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,5.390,0.270,*
2021,16,4,16\4,III,N6(P)KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N6,mid_spring,0,*,0,*,288,2021-04-20,0,*,288,(P),0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.490,0.960,*
2021,17,4,17\4,III,N1+4+1 PKMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N1+4+1,early_mid_&_late_spring,0,*,48,2021-03-02,192,2021-04-20,48,2021-05-26,288,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,7.730,2.730,*
2021,18,4,18\4,III,N1+2+1 PKMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N1+2+1,early_mid_&_late_spring,0,*,48,2021-03-02,96,2021-04-20,48,2021-05-26,192,P,35.000,2020-09-21,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,8.730,3.240,*
2021,19,4,19\4,III,N1+1+1 KMg,winter wheat,1.000,winter beans,no,nil,0,*,nil,0,*,N1+1+1,early_mid_&_late_spring,0,*,48,2021-03-02,48,2021-04-20,48,2021-05-26,144,nil,0.000,*,K,90,2021-05-14,nil,0,*,Mg,12.000,2021-05-12,2020-09-28,2021-08-27,Zyatt,6.040,0.760,*
2021,1,6,1\6,IV,(FYM) N4 ,winter wheat,44.000,spring wheat,no,(FYM),0,*,nil,0,*,N4,mid_spring,0,*,0,*,192,2021-04-20,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0.000,*,2020-09-28,2021-08-27,Zyatt,3.970,*,*
